tweet_id_customer,text_customer,tweet_id_reply,text_reply,text_customer_clean,text_reply_clean,predicted_intent,true_intent,reply_quality,decision,notes
2381404,"@AppleSupport Exactly, since the last update the iphone battery is with many problems.",2381406,@686595 Were you able to check those tips we sent on maximizing performance? Are there any settings that can be adjusted?,"Exactly, since the last update the iphone battery is with many problems.",Were you able to check those tips we sent on maximizing performance? Are there any settings that can be adjusted?,bug_performance_issue,bug_performance_issue,decent,,
2918898,Why is it that the charging port breaks on every iPhone I buy? @AppleSupport #ComeOnMan,2918897,"@807887 We hate to hear that. Let's figure out options for getting this fixed. Tell us more about what's going on, and which iPhone you have in DM: https://t.co/GDrqU22YpT",Why is it that the charging port breaks on every iPhone I buy?  #ComeOnMan,"We hate to hear that. Let's figure out options for getting this fixed. Tell us more about what's going on, and which iPhone you have in DM:",hardware_safety_issue,hardware_safety_issue,decent,,
1921121,@AppleSupport TFW my brand new 8+ screen decides to freeze more frequently upon opening and closing and there's no update available. 🤷‍♂️,1921120,"@304543 Thanks for letting us know! Please DM your current iOS, device model, and your country so we can look at your options. Thanks https://t.co/GDrqU2kzhr",TFW my brand new 8+ screen decides to freeze more frequently upon opening and closing and there's no update available. 🤷‍♂️,"Thanks for letting us know! Please DM your current iOS, device model, and your country so we can look at your options. Thanks",bug_performance_issue,bug_performance_issue,decent,,
211243,@AppleSupport @AppleSupport  I m really happy to know that apple has no time to revert to customer query 👍🏽,211241,@166039 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,I m really happy to know that apple has no time to revert to customer query 👍🏽,We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,general_complaint,general_complaint,decent,,
852928,"@118721 @AppleSupport I pre-ordered the new Matthew Good.released today, But Only got 4 (pre-released) tracks",852926,"@322617 Hi, do you have Automatic Downloads enabled? To check, use the information in this article as reference: https://t.co/2oRvemLiMD","I pre-ordered the new Matthew Good.released today, But Only got 4 (pre-released) tracks","Hi, do you have Automatic Downloads enabled? To check, use the information in this article as reference:",order_purchase_billing,order_purchase_billing,good,,
1548799,So none of my music downloaded in the restore?!? #iPhoneX @AppleSupport,1548797,"@479443 Let’s investigate this together. To begin isolating the issue, was this music that was purchased from iTunes?",So none of my music downloaded in the restore?!? #iPhoneX,"Let’s investigate this together. To begin isolating the issue, was this music that was purchased from iTunes?",bug_performance_issue,bug_performance_issue,good,,
2439712,Hey @AppleSupport - when is the keyboard glitch in my iOS going to be fixed. #lame https://t.co/49bLGbQJsR,2439711,@334173 We want to help. You may need to backup and update to iOS 11.1.1 on your device. Take a look at this article for help with these steps: https://t.co/ahjigcvFRG,Hey  - when is the keyboard glitch in my iOS going to be fixed. #lame,We want to help. You may need to backup and update to iOS 11.1.1 on your device. Take a look at this article for help with these steps:,bug_performance_issue,bug_performance_issue,good,,
847078,"Serial number 
CPWKJ7WFDTY3
Track Macbook pro 13 
Please track 
Stolen in Tororo 
@AppleSupport",847077,@321314 We'll be happy to help in any way we can. Please DM us so we can work with you there. https://t.co/GDrqU22YpT,"Serial number 
CPWKJ7WFDTY3
Track Macbook pro 13 
Please track 
Stolen in Tororo",We'll be happy to help in any way we can. Please DM us so we can work with you there.,how_to_info_request,general_complaint,decent,,
480602,@115858 back on its bullshit changed I.T to I.T. @AppleSupport WHY YOU GOTTA DO THIS TO ME,480601,@229218 Thanks for bringing this to our attention. We'll do everything that we can to assist you with this. Click here to hop in DM and tell us which software version you're using: https://t.co/GDrqU22YpT,back on its bullshit changed I.T to I.T.  WHY YOU GOTTA DO THIS TO ME,Thanks for bringing this to our attention. We'll do everything that we can to assist you with this. Click here to hop in DM and tell us which software version you're using:,general_complaint,general_complaint,decent,,
1531370,@AppleSupport Still iPhone 6 hang after installing latest update,1531369,@266472 Please send us a DM and we will look into this together. https://t.co/GDrqU22YpT,Still iPhone 6 hang after installing latest update,Please send us a DM and we will look into this together.,bug_performance_issue,bug_performance_issue,decent,,
1524107,Even the clock on my phone stopped working since the new update @115858 🐸🐸🐸,1524106,@473492 Which iPhone and version of iOS are you using (Settings &gt; General &gt; About). How exactly is your clock not working?,Even the clock on my phone stopped working since the new update  🐸🐸🐸,Which iPhone and version of iOS are you using (Settings &gt; General &gt; About). How exactly is your clock not working?,bug_performance_issue,bug_performance_issue,decent,,
2013395,@AppleSupport hey Apple why does my phone keep putting I️ every time I️ type,2013394,@595346 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,hey Apple why does my phone keep putting I️ every time I️ type,Thanks for reaching out. We have a workaround for this here:  DM us if you still need help.,bug_performance_issue,bug_performance_issue,good,,
2015958,@115858 see what I️ mean like wtf is that,2015957,@596144 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,see what I️ mean like wtf is that,Thanks for reaching out. We have a workaround for this here:  DM us if you still need help.,general_complaint,general_complaint,good,,
1458833,@115858 I did but I have to wait 4 more weeks before it’s shipped 😭😭😭 so sad... know was even worse?  My iPhone 6 doesn’t hold a charge.  😡,1572335,@459558 We're here for you. Send us a DM to let us know which iOS version is installed on your iPhone 6. https://t.co/GDrqU22YpT,I did but I have to wait 4 more weeks before it’s shipped 😭😭😭 so sad... know was even worse?  My iPhone 6 doesn’t hold a charge.  😡,We're here for you. Send us a DM to let us know which iOS version is installed on your iPhone 6.,bug_performance_issue,bug_performance_issue,decent,,
1626278,@115858 the letter “I️” is broken on iOS 11.1 —&gt; see image for reference https://t.co/mx2U9gyDu7,1626276,@497989 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help.,the letter “I️” is broken on iOS 11.1 —&gt; see image for reference,Thanks for reaching out. We have a workaround for this here:  DM us if you still need help.,bug_performance_issue,bug_performance_issue,good,,
1918263,@AppleSupport Do you still have a recall on the 3TB IMAC from late 2012-2013? I just heard about it and I believe my machine was affected.,1918262,@277439 What issues are you having with your iMac? Let us know in Direct Message and we'll look into that with you. https://t.co/GDrqU22YpT,Do you still have a recall on the 3TB IMAC from late 2012-2013? I just heard about it and I believe my machine was affected.,What issues are you having with your iMac? Let us know in Direct Message and we'll look into that with you.,hardware_safety_issue,hardware_safety_issue,bad,,
1973699,"@AppleSupport Battery is draining very fast since i updated to ios 11.1 , solve this issue asap.",1973698,@584512 Thank you for reaching out. Battery life is really important and we want to help you improve it. DM us your device type. https://t.co/GDrqU22YpT,"Battery is draining very fast since i updated to ios 11.1 , solve this issue asap.",Thank you for reaching out. Battery life is really important and we want to help you improve it. DM us your device type.,bug_performance_issue,bug_performance_issue,decent,,
1773938,@AppleSupport Why won’t my Music shuffle from the Now Playing screen? This is a serious issue. #ios11,1773937,@533138 We're happy to help. Take a look here and let us know if you're still having problems: https://t.co/LWDZtdP0u7,Why won’t my Music shuffle from the Now Playing screen? This is a serious issue. #ios11,We're happy to help. Take a look here and let us know if you're still having problems:,bug_performance_issue,bug_performance_issue,good,,
1906848,"@AppleSupport Hey, I'm having trouble with my iTunes account. I can't log in to my account, I've tried changing it's password and +",1906847,@568150 Let's sort this out together. Are you able to log in with your Apple ID at https://t.co/ggVDoc1mU7? Let us know via DM: https://t.co/GDrqU22YpT,"Hey, I'm having trouble with my iTunes account. I can't log in to my account, I've tried changing it's password and +",Let's sort this out together. Are you able to log in with your Apple ID at  Let us know via DM:,account_login_problem,account_login_problem,decent,,
1976145,Starting to hate updating my phone. My battery gets worse and worse 😒 thanks @115858,1976144,@585203 We are here to help whenever possible. DM which iPhone and specific iOS version you are using currently to get started. https://t.co/GDrqU22YpT,Starting to hate updating my phone. My battery gets worse and worse 😒 thanks,We are here to help whenever possible. DM which iPhone and specific iOS version you are using currently to get started.,bug_performance_issue,bug_performance_issue,decent,,
1469371,"@116333 @119462 What is the point of #Siri? What does it do well? NOTHING. It’s slow, stupid, and pointless. You need to fix this.",1469363,@413920 We'd like to help with Siri. Can you DM us more about what's happening? Which device and iOS are you using? https://t.co/GDrqU22YpT,"What is the point of #Siri? What does it do well? NOTHING. It’s slow, stupid, and pointless. You need to fix this.",We'd like to help with Siri. Can you DM us more about what's happening? Which device and iOS are you using?,bug_performance_issue,bug_performance_issue,decent,,
2509370,"@115858 ever since your new update, data is being used on things that aren’t active on my phone and videos don’t play properly. Fix this please #upgrade=downgrade",2509368,@715344 We'd be happy to look into this with you. Can you provide us details of what exactly you mean when you say data is being used with things that aren't active? DM us here: https://t.co/GDrqU22YpT,"ever since your new update, data is being used on things that aren’t active on my phone and videos don’t play properly. Fix this please #upgrade=downgrade",We'd be happy to look into this with you. Can you provide us details of what exactly you mean when you say data is being used with things that aren't active? DM us here:,bug_performance_issue,bug_performance_issue,decent,,
1990824,@115858 this isn’t what we meant when we asked you to fix our I️ https://t.co/PGIGwZnVdV,1990823,@450156 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,this isn’t what we meant when we asked you to fix our I️,We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,general_complaint,general_complaint,decent,,
1082432,@AppleSupport is it possible to walk in to an Apple store on 11/03 and enroll in the iPhone upgrade plan as a T-mobile customer on the spot?,1082430,@375327 For best assistance with our iPhone Upgrade Program please reach out to our Advisors here: https://t.co/8yjRd1Xo0i,is it possible to walk in to an Apple store on 11/03 and enroll in the iPhone upgrade plan as a T-mobile customer on the spot?,For best assistance with our iPhone Upgrade Program please reach out to our Advisors here:,how_to_info_request,how_to_info_request,good,,
1679251,@AppleSupport Yes this was issue in 11.0.2 and also 11.1 now. Mostly it occurs. Not able to even cut phone call .,1679253,@207297 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT,Yes this was issue in 11.0.2 and also 11.1 now. Mostly it occurs. Not able to even cut phone call .,We want to help! DM us and let us know more about the issues you are having.,bug_performance_issue,bug_performance_issue,decent,,
619390,@AppleSupport won't let me log in I want to cancel subscriptions. The verifications codes I keep being sent aren't working,619389,@266979 Let's look further into this together in DM. https://t.co/GDrqU22YpT,won't let me log in I want to cancel subscriptions. The verifications codes I keep being sent aren't working,Let's look further into this together in DM.,account_login_problem,account_login_problem,decent,,
1734981,IM OVER SEEING QUESTION MARKS IN BOXES. GET YOUR SHIT TOGETHER @115858,1734980,@523909 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,IM OVER SEEING QUESTION MARKS IN BOXES. GET YOUR SHIT TOGETHER,Here’s what you can do to work around the issue until it’s fixed in a future software update:,bug_performance_issue,bug_performance_issue,good,,
255787,"@AppleSupport Wi-Fi, of course. I don’t notice performance issues with anything else. Also, PLEASE add the size of the apps in the updates again.",255786,@176839 Thanks for clarifying. Let's update the device and see if that helps. You can find directions here: https://t.co/80YRnjDFDk,"Wi-Fi, of course. I don’t notice performance issues with anything else. Also, PLEASE add the size of the apps in the updates again.",Thanks for clarifying. Let's update the device and see if that helps. You can find directions here:,how_to_info_request,how_to_info_request,decent,,
1400552,@AppleSupport No. See it as a picture.,1400554,@445647  Are you sending the Animoji as a sticker or in its normal form? Send us a DM. https://t.co/GDrqU22YpT,No. See it as a picture.,Are you sending the Animoji as a sticker or in its normal form? Send us a DM.,general_complaint,how_to_info_request,decent,,
2757478,@AppleSupport I’ve fixed the issue with support! Thanks,2757480,@168225 We’re happy to hear the situation was resolved. Please message us back if you’ve got any other questions in the future. We're online every day from 5am-8pm PST.,I’ve fixed the issue with support! Thanks,We’re happy to hear the situation was resolved. Please message us back if you’ve got any other questions in the future. We're online every day from 5am-8pm PST.,general_complaint,general_complaint,decent,,
